,logFC,betweenness,pagerank,closeness,katz,eigenvector,eigentrust
ESM1,5.2193647405063395,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
OXTR,5.20055355637837,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
ALDH1A3,5.197615724800519,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
LAYN,5.19527528421345,0.0,0.0003783875099998583,0.17549019607843136,0.022351211675553147,0.014705482375949907,0.000195202697580044
PSG9,5.19495499368888,0.0,0.0005581633108635217,0.4,0.022329653033432338,3.5507712509779914e-59,0.0002769588828549259
SAMD9L,5.1879799974036604,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
SVEP1,5.181971895797731,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
ABI3,5.170100147248331,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
MXRA8,5.1607034663757005,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
SPOCD1,5.149425868297071,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
EPSTI1,5.14452190180073,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
CYMP,5.143560947188309,,,,,,
TSLP,5.13995348868693,0.0,0.0005077141374113091,0.15587808417997095,0.02232761457695882,0.0018182285025778561,0.00021826769294086993
S100A11,5.131092594766121,0.0,0.00039781447329572653,0.17870216306156406,0.022341674282199887,0.006778976716976085,0.00010002924303852999
ADGRE5,5.12530895228312,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
RAC2,5.11926741592034,0.0005706056231318886,0.0014646202591836576,0.17676102699144172,0.023020886798792165,0.0014182141688514798,0.0007419644823440496
STC2,5.11893755902893,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
CCL8,5.11361432086263,2.8042049052554306e-05,0.0012622242127002191,0.375,0.022787616900965396,9.498250992851028e-56,0.0006588101121459658
TBX2,5.112289898737179,0.0,0.0005452220965729267,0.5,0.022329652805532244,5.245654028450305e-60,0.00019209883247352526
CSRP3,5.1091756707346105,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
KRT81,5.10610501047918,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
MMP27,5.10529500472921,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
IGFBP7,5.10165154935177,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
AC023908.1,5.09968531676869,,,,,,
TSPO,5.0979757478102,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
IL7R,5.096446647195161,0.0002684024695030198,0.0008154003171283158,0.18459951873496047,0.02257697962888908,0.015134858446448601,0.00033286430147044793
HOXD11,5.08829674398879,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
CFB,5.078142545553019,0.0,0.0008622096149641035,0.15560707041437266,0.022559794011256174,0.0007470253577625044,0.00040618670777538876
COL16A1,5.07226480719221,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
ITGA11,5.0714891969422995,0.0,0.00035590311533603334,0.20630042258932002,0.022371131977167374,0.03188975689101589,0.00013304860481823898
MXRA5,5.069472548822031,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
