,betweenness,pagerank,closeness,katz,hits_authority,hits_hub,eigenvector
COLQ,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
NMNAT3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PLG,0.0,0.0008630110495157502,0.2727272727272727,0.02246635124363642,4.1625215417292206e-22,4.1625215417292216e-22,4.288376865087476e-21
KLHL30,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
AQP10,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
APOD,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
NAT8B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ROPN1B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
DYNC1I1,0.0,0.0010905747598013535,0.6666666666666666,0.02246408056196628,5.542727569222744e-32,5.542727569222745e-32,1.9026486352469778e-30
VWA7,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SERPINA5,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
CCR1,2.503754379692349e-07,0.0014158289678566091,0.75,0.0226910363162794,5.811971103625308e-26,5.811971103625309e-26,9.975358476763675e-25
CCSER1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
KANK3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
EDDM3A,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PRDM16,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CAMK2B,0.0,0.0007149628689892733,0.13247073321010475,0.022466558856747747,1.2350679228402657e-07,1.2350679228402657e-07,1.2501822999677892e-07
GNG7,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
NPR1,2.003003503753879e-06,0.0016952847572089473,0.5,0.02268878900705249,5.650398877701922e-27,5.6503988777019224e-27,1.0721894318379842e-25
FNDC5,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GPR42,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
OR2C3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
B4GALNT3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ZNF385B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TREM1,0.0,0.0009821566904496019,0.6000000000000001,0.022466327644146987,1.8430992152555952e-28,1.8430992152555952e-28,4.217863452887916e-27
CFAP77,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RP5-1052I5.2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
EFHC2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RP11-178C3.1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TMEM100,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ABCA10,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MS4A15,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PRR32,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
LMO2,0.0004581870514836998,0.0017222940646095526,0.10580708661417322,0.02294754187942473,2.731589516078259e-12,2.7315895160782595e-12,5.746594515864493e-12
PNLIP,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
FAM3D,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SIRPB2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CAMK2A,0.0003194790588487437,0.0017738418133655955,0.15259048970901348,0.022934326687116927,1.0199747793561001e-06,1.0199747793561001e-06,1.0283929030261714e-06
AC233755.1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CXXC4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ITGB6,0.00021382062402572656,0.0019521505448686892,0.11735807860262008,0.022922722048858656,4.359554093255253e-11,4.3595540932552534e-11,8.482456147874762e-11
CD300C,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
EML2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
KLRC4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TPPP3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
IRF6,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TLX1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
WAS,0.005708646424837854,0.0030181204534918075,0.18826619964973731,0.023891613709339076,1.6941000448861235e-07,1.6941000448861233e-07,2.1743904529868502e-07
PTTG2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MYO16,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CES5A,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RBPMS2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
HDC,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
KRT74,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PKIA,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
FRMD4B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PDE4DIP,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CD8A,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
CPLX1,0.0,0.0010905747598013535,0.6666666666666666,0.02246408056196628,5.542727569222744e-32,5.542727569222745e-32,1.9026486352469778e-30
GYS2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ENPEP,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
ABCA9,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ADRB3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ANKRD20A1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RXRG,0.00010716068745083253,0.0015407395321468537,0.06975989617131732,0.022688812177297842,3.995279435147034e-16,3.9952794351470343e-16,8.842067532528803e-16
CEACAM3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
C20ORF202,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
LTC4S,1.0015017518769395e-06,0.0018380937477432682,0.75,0.022688744060868574,1.4161834284096746e-29,1.4161834284096743e-29,3.7137210912685902e-28
STEAP4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SRPK3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ST8SIA6,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
NFIB,0.0,0.0006787383125432913,0.0808574652124859,0.022464129618288118,0.001092701525920956,0.001092701525920956,0.001092701525823585
MS4A8,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
DTNA,0.0,0.0009856085348937914,0.16044776119402984,0.022705454198829713,1.9337172063827674e-07,1.933717206382767e-07,2.0299947947230167e-07
SAA2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MUC5B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PLA2G4F,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
DDC,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
KCNJ8,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
LILRB5,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SLC35G3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GALNT16,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
JPH2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GATA6,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SYNJ2BP-COX16,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
EBF2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
IL1R2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
DEFB124,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PTPRE,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GPR17,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
OPLAH,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CYTH4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CORO6,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MYOZ1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GZMM,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
FAM26F,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ST3GAL6,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PARGP1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PTPRC,0.00021382062402572658,0.0019763514505263097,0.12278697886921759,0.022920403671499855,1.3058889315544842e-10,1.3058889315544842e-10,2.3927307247899037e-10
MAEL,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PMP2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GPR171,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
AK1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CYP4X1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CNTFR,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
KLF15,0.0,0.0007389335165663548,0.08715038508309687,0.022470938073888825,4.6372628692317074e-14,4.6372628692317074e-14,1.0078306652804452e-13
SHISA6,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TACC2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
IL1RL1,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
DGAT2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ANKRD20A2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
NCKAP1L,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MYBPC2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
HCK,0.0030714389560479323,0.0026856522517153115,0.16823161189358374,0.02338861660062004,2.4889117960331508e-08,2.4889117960331508e-08,3.488023648115816e-08
TINAG,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SEPT4,0.0,0.0007307019356249822,0.12058328659562535,0.022468784744865092,7.0567897426549625e-06,7.056789742654962e-06,7.0569088640135145e-06
CACNA2D3,0.0,0.0009029738027002084,0.41666666666666663,0.022466350339744524,6.615602223355778e-27,6.615602223355774e-27,1.2553412459365727e-25
AGR2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GUCY1A2,0.0,0.0010905747598013535,0.6666666666666666,0.02246408056196628,5.542727569222744e-32,5.542727569222745e-32,1.9026486352469778e-30
FGF18,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PDCD1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PROB1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
NTRK2,0.0012244694252364753,0.0016820036581247282,0.1222980659840728,0.02294529663460086,4.5493156809318716e-11,4.549315680931872e-11,8.882293821922147e-11
GPA33,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RAPGEF5,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MT1A,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
DTHD1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
DYSF,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
HPD,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CELF6,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ALOX15,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SCARF1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
KCNK13,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
FGD5,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
HCST,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
WDFY4,0.0,0.0010905747598013535,0.6666666666666666,0.02246408056196628,5.542727569222744e-32,5.542727569222745e-32,1.9026486352469778e-30
NINJ2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CD300E,0.0,0.0009821566904496019,0.6000000000000001,0.022466327644146987,1.8430992152555952e-28,1.8430992152555952e-28,4.217863452887916e-27
ANO2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PCP4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
LAIR2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
FAM155B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
DNAAF3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
HAND2,1.0015017518769397e-05,0.0015638751934588197,0.1248548199767712,0.022927281797156696,1.2784384428035182e-10,1.2784384428035182e-10,2.3369119866905287e-10
OR2A1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RP13-512J5.1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SUSD4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
KCNMB2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PTPN3,0.0014361117829518682,0.0015102101707167288,0.15445402298850575,0.022932035426910222,4.042717554448974e-09,4.042717554448973e-09,6.2066610779049455e-09
RASL12,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ADGRE1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PACRG,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ART4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MCF2L,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
VMO1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TMEM257,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PAIP2B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SYNPR,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
FPR2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PLEKHA7,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MT1M,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
NTRK1,8.74311029388568e-05,0.001159192486113928,0.11735807860262008,0.022702576775803594,4.373748415130177e-11,4.373748415130178e-11,8.513092952590008e-11
KLHL3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
COL6A6,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
FPR1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MGAT4A,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ARHGAP25,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
KRT6C,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CD247,0.0010170917958144921,0.0020860853937056203,0.14228987425545997,0.0231635081576715,7.771456530913801e-10,7.771456530913799e-10,1.3240915566860676e-09
ZAP70,0.0005327738944547348,0.002652929610484853,0.13951979234263465,0.023385968903836072,7.968223151482157e-10,7.968223151482156e-10,1.3618509620104967e-09
LY6H,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
REG1A,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
REP15,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CLEC14A,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RASIP1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PGPEP1L,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
HES5,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TRIM10,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
FABP1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SLC40A1,0.0,0.0010905747598013535,0.6666666666666666,0.02246408056196628,5.542727569222744e-32,5.542727569222745e-32,1.9026486352469778e-30
NDUFA4L2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TMEM178B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CES1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
DCUN1D2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
AMHR2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TIFAB,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ASB14,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TSPAN7,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
AC073657.1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CD200R1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CHADL,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RP11-724O16.1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MAL,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
DBNDD2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CHST1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
KIR2DL3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PRKCH,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RCAN2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CXCR4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PKD1L1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
KRT6B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SFTPA2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GJA3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
DEFB1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PM20D1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CD79A,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
PPM1K,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GSG1L,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CARNS1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TBATA,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SFTPC,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
IGF1,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
HSPA12B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CD79B,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
SLC38A8,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RILP,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
EXOC3L1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PDZRN4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GOT1,0.0,0.0008366277677928655,0.2727272727272727,0.02246637349888261,3.909436902850933e-20,3.909436902850932e-20,3.0545432264082027e-19
ANKRD18A,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
KCNT1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CX3CL1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
DPEP2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ZFP57,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SPINK13,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
VSTM2L,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
NUPR2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SMOC2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GPAT3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ITGAL,0.0,0.000772340612734611,0.1094147582697201,0.022466419626662553,2.1017123888137677e-11,2.1017123888137674e-11,4.0528019697643736e-11
DHH,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SEC16B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ASGR2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
FBP2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
UHRF1BP1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CYP4A11,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
EPS8L3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
DNAJC5G,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ALDH5A1,0.0,0.000718756692354439,0.3529411764705882,0.022470960762390028,1.960497160452495e-19,1.9604971604524946e-19,1.5316917946414124e-18
C11ORF96,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SSPN,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MAOA,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
CCRL2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PRIMA1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CSH2,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
CCDC3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
YIPF7,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SLC17A3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
IQSEC3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
UBE2U,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
LRRC10B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
APLN,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CERS6,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
ZFP92,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
KCNJ5,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PPP1R13B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PHACTR1,1.193754320317602e-05,0.000889462150956222,0.1652574942352037,0.022744666582783554,1.3740916787361695e-07,1.3740916787361692e-07,1.723404350885916e-07
PRPH,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SLFN14,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
AC092835.2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CCL24,2.003003503753879e-06,0.002006251154873679,0.8,0.022917992533767917,4.312990766990731e-24,4.3129907669907296e-24,6.038968153425277e-23
SMTNL1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GPR88,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PNCK,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ADAM18,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RASD1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
HEY1,0.0015040887143605145,0.0011582634274325389,0.11957730812013348,0.022704754094511177,1.9727561164529546e-11,1.972756116452955e-11,3.8068565509906043e-11
CCDC180,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CP,5.007508759384698e-07,0.0020663373839671212,1.0,0.02268649720119367,5.542727569222744e-32,5.542727569222745e-32,1.9026486352469778e-30
CDH23,0.0,0.0006978415126588696,0.14116874589625739,0.02246447597365817,1.478855698247786e-08,1.478855698247786e-08,1.914571401499813e-08
CD300A,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TSPAN18,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CARD18,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GABRB2,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
CA2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CTD-2135J3.4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
KY,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
UBAP2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SH3TC1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TLE2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
UMOD,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MTRNR2L1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ZNF354B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
NEURL1B,5.007508759384698e-07,0.0020663373839671212,1.0,0.02268649720119367,5.542727569222744e-32,5.542727569222745e-32,1.9026486352469778e-30
COBL,0.00021331987314978813,0.001491278684085841,0.1510892480674631,0.022934358425037448,2.798529102893375e-08,2.7985291028933744e-08,4.039806525689608e-08
TDRD6,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CD209,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
KLRC2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MYO7B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ADAD2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CSF2RB,5.007508759384698e-07,0.0020663373839671212,1.0,0.02268649720119367,5.542727569222744e-32,5.542727569222745e-32,1.9026486352469778e-30
OR5K1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
LBP,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
