,logFC,betweenness,pagerank,closeness,katz,eigenvector,eigentrust
TFAP2A,5.448202766179769,0.0010592462815198092,0.0006826419976368105,0.3111165166626125,0.021861664544790698,0.0039517607662008045,0.00033585588845240765
AC226119.4,5.444788911395019,,,,,,
GS1-309P15.4,5.442004227327829,,,,,,
CYP2S1,5.44101828549332,0.0,0.00017757640608456851,0.24127523108847387,0.018686996964004967,4.263199348431914e-05,1.2060731102008726e-05
USP44,5.42330498948958,5.998359077290178e-07,0.0001920661925070427,0.26458419528340915,0.019612845345955955,0.003662434433021847,0.00013706666170047553
MKI67P1,5.4177860565004,,,,,,
DPPA5,5.40836666673329,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
BEND4,5.390508170496,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
THY1,5.38794220253913,6.634365081850291e-06,0.00023597969672569923,0.2563640008017639,0.018930345704676225,9.291679281355538e-05,0.0001040060693855576
TDGF1,5.32723601838938,0.000688535213968569,0.0011038855895837748,0.3276966436074814,0.024717604439881444,0.0026169536446680507,0.0002664712118773221
CPA4,5.31982419474442,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
OVOL2,5.31959678369376,0.0,0.00018927574548888377,0.2358038348082596,0.018689729074634828,2.838850126553516e-05,9.932366789889533e-06
FOXH1,5.31249316898279,8.835718119162548e-06,0.0005130377567332923,0.2858100558659218,0.021221767989205612,0.0008496288043073258,0.00016374216107903607
MAGEA6,5.30280616413658,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
IFNWP19,5.29987887562413,,,,,,
PTPRN,5.2949282672447,7.136128640374073e-05,0.0003590855840301892,0.24163990175703762,0.019094103914550555,3.243296083595108e-05,7.931704336497501e-05
UGT3A2,5.29138945878818,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
RPSAP15,5.287554862426901,,,,,,
RP11-694O4.1,5.27693171071344,,,,,,
RP11-432F4.2,5.2640482130425195,,,,,,
RGS7,5.25070145132649,0.00013086635633349165,0.00035093458476220894,0.27097457627118643,0.019382958105110638,0.0004981829876758452,8.201297149365936e-05
ZNF804A,5.2439674308678494,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
SIM1,5.236639657158,0.0002546061437618223,0.0006473725309023109,0.2680779710752463,0.02016118878183741,0.00026769476135553934,0.000263349610886214
LOX,5.22337555800228,0.00023668851197739525,0.00048333876766188256,0.31998999249437077,0.02072273801514286,0.0014907487279223043,0.0002176607236527221
CRABP1,5.20873172437818,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
PSG6,5.205036840571231,0.0,0.00023172168248539678,0.20762987012987014,0.01867300204066217,1.6273858145465786e-06,4.185783147167734e-05
PADI1,5.19896508487463,0.0,0.0007057661091114403,1.0,0.01866066880099289,6.345617342685321e-61,0.0005
FGF4,5.16714407927335,0.00018307021166868493,0.0008867322664422773,0.31302006852667646,0.023453117567581967,0.002236329929206417,0.00033585588845240765
CHGA,5.16452145673001,6.66237822344866e-07,0.00039587963550484896,0.22912934432103188,0.019305592771330617,1.3014250951428484e-05,0.0003825380123648888
TWIST2,5.16253546203897,0.00036181265540133546,0.00079823324219616,0.3079701420659764,0.02254470094727733,0.0018627696145862222,0.00032947079551605006
C16ORF92,5.15267953675416,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
LEFTY1,5.13731637917344,0.0002302555064813326,0.0010541012955090259,0.30214977557287975,0.024409119374902113,0.002227042257266638,0.00043943628497554135
SDC1,5.13296974311857,2.7082519543007963e-05,0.0003175456741947308,0.3019357884796978,0.019692698954461976,0.0010995017955887354,0.0001687083444739809
TRBV12-4,5.1293008803203,,,,,,
DPPA4,5.1270186667044,0.0,0.00014798193051301586,0.2683029158800084,0.018825755292854053,0.00023675174283719887,1.6743132588670927e-05
RP5-1155K23.4,5.1237894941050195,,,,,,
TFAP2C,5.1112506468171395,0.00014532222024234297,0.00043248526401192574,0.30037576326914045,0.02045700671072034,0.001281994880649578,0.00020843781163353903
AK5,5.1039777275475195,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
CALM2P3,5.10353997863575,,,,,,
LIN28B,5.101543009856191,0.00021034058283524385,0.0005000915968259586,0.31642751113310247,0.02101350924237583,0.003768097169905875,0.0001421747360495616
RP11-443I9.1,5.09201014402553,,,,,,
UCN2,5.0743261073837305,0.0,0.00018734235046301994,0.1959252450980392,0.01867283172510737,6.817804546631224e-07,2.2418770754322075e-05
HOXB8,5.06469178217588,4.092725792916856e-06,0.0005245595113157748,0.26080750407830344,0.020765686746630447,0.0004412892574392305,0.0008372985203876886
PSAT1,5.06013333732912,0.0015136428034314552,0.0008270844848184982,0.2304089353269681,0.019639878159982332,0.00010086365328807088,0.00019964057247677994
FAM167A,5.05514813656114,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
CYP4F22,5.05232810023786,0.0,0.0004496104286442862,0.20619055295824598,0.019077574649329732,4.469272521808417e-06,0.00012188432960735886
AC013470.6,5.04854833562241,,,,,,
CD24,5.04350410527717,0.0,0.00014716490413469583,0.26442009510026876,0.018794619312439524,0.0005829864828381812,5.377667161954477e-05
PPIAL4A,5.04052513001788,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
RP11-824M15.3,5.036206536162299,,,,,,
FAM150A,5.02403924674748,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
ERVV-2,5.020222738496179,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
SOX21,4.99123635401704,0.0006196575968512185,0.000633579654327341,0.29134396355353076,0.02146094727446414,0.0012684016120132386,0.00032592352166251786
EME1,4.9772352066945595,3.688241198432597e-07,0.0001774795148766284,0.2545273631840796,0.01972510959936584,0.004446076792665605,0.0001640259429873186
C1ORF94,4.96530379314276,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
C1QL4,4.96172845377925,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
FGF5,4.95373911820867,0.00014173904309296533,0.0007037090015886348,0.31386503067484667,0.02242591896447277,0.002217227048051079,0.0003994230359077008
LHX8,4.9509986259825,0.0023333941557232532,0.001245509660864301,0.2930797433547204,0.023608337019200853,0.0017208481342724403,0.00036607866168450015
GAL,4.94743669621166,0.0,0.0002939339324214155,0.16747413905984027,0.01866262745123523,3.34781842796629e-08,5.377667161954481e-05
WNT5B,4.9469906501629195,0.0005501686658371444,0.001041450723395046,0.3267756770567195,0.023557874532033025,0.002657300570473876,0.0005581990135917922
ANPEP,4.94608936662521,9.861482273933489e-05,0.00028101434298736887,0.2750537634408602,0.019215457806833636,0.000600283123024857,0.0001041479603396989
C12ORF75,4.9432053074748,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
CNTD1,4.94173432265875,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
NRG1,4.93747217454709,9.972223232903248e-06,0.0002476230867407775,0.3137880274779195,0.01972265774511708,0.0018927095984990216,0.00014898550184834302
FAM159B,4.93266638579387,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
TMEM132D,4.928681706315441,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
SPOCD1,4.91534458219187,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
BTBD17,4.91462810304345,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
OR7E19P,4.91223915816874,,,,,,
RP11-807H22.5,4.91043670457583,,,,,,
HOXB5,4.9087281535127,5.723031875370831e-05,0.0006977651368950625,0.2665694039182993,0.02171386247919602,0.0005347877057172091,0.0014738213406654671
KRT8P14,4.904685600631081,,,,,,
SERINC2,4.8963049227099,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
COL1A1,4.88219921063725,0.0040885000346009195,0.002031433508604174,0.33791281373844123,0.02661968053498498,0.0031320405280723844,0.0010854657991807852
PAX3,4.88030212167522,0.002406309084750994,0.0016841616290340772,0.32870727319455156,0.027816031850985426,0.00665491362470706,0.00043560522921372687
AP1M2,4.875057184278901,0.0013304337937190842,0.0006973550069444924,0.2530668777206173,0.019487390456267923,6.622912316722434e-05,0.00022404581658907972
DLX2,4.87112522282047,0.0010820064506466217,0.0013447177430300906,0.3084901109503136,0.025185633570925972,0.0016467921600528373,0.00046001047332602693
RPS6P12,4.86632776911976,,,,,,
LRRN1,4.86538332116229,3.404273490524213e-07,0.00019312415075355244,0.2655730897009967,0.019031706212109457,0.00022789715918521976,1.4189095414127922e-05
AC002310.17,4.86371855506549,,,,,,
WDR45BP1,4.85489439955744,,,,,,
ZIC1,4.83079519135521,0.0016076194410058402,0.001660240773705456,0.31119221411192216,0.026941326598390873,0.0026125834590456105,0.0004550442899310821
KCNG3,4.82288243117162,0.0,0.00036512525787391894,0.22383619180959047,0.019364275930205056,5.2750398692462564e-05,0.00018587714992507554
PSG10P,4.818627227516969,,,,,,
EIF5AP4,4.81614027858887,,,,,,
SALL4,4.810593681221009,0.0006183846105073214,0.0010954491853804595,0.3127139364303178,0.024728711182573505,0.004623353859552963,0.0004265242081486849
RP11-100G15.7,4.80962649357928,,,,,,
ZIC5,4.80154289840775,0.0006386991256391474,0.0005058590862925305,0.2822153574580759,0.020640187894102924,0.0008385943133593304,8.712104584274534e-05
AIM1L,4.7930873642308,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
SSTR1,4.78337445379485,0.001436799936008176,0.0006684934654792992,0.30782190132370635,0.020638114137904045,0.000986242328515833,0.0001457220099030935
STC2,4.7821158463640305,0.0,0.0002066986774410473,0.21818491982258617,0.018678274407618014,8.306720085198354e-06,5.079696158257792e-05
CHRNA9,4.77970590819509,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
RP11-356M20.2,4.774135875011139,,,,,,
SH2D5,4.769911944854219,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
RPL12P35,4.767407574097669,,,,,,
LCE1E,4.76356115999104,0.00012699042213799234,0.0006311361119573272,0.18203814403643612,0.019476661904536518,1.4155126822140405e-07,0.0002724306319512585
GMPSP1,4.7556869150213394,,,,,,
PCMTD1P2,4.75039653713434,,,,,,
GPR50,4.74738348724126,0.0,0.00027800820444771727,0.20639018880103274,0.0188678390034902,2.8281134179475016e-06,5.4769908298533687e-05
RP11-111F16.2,4.745325145010559,,,,,,
ATP6V1G3,4.7433418839881,7.78437131991181e-06,0.0003904941173349686,0.2148135707087672,0.019061513326686583,1.3281808504028037e-05,9.251290210011393e-05
LCN9,4.74025176706775,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
RAB25,4.73644503715327,0.004434089247880032,0.0012756936990125914,0.3084901109503136,0.02156669616670094,0.0015498309826350563,0.00020843781163353893
BASP1,4.73434874564737,0.0,0.00015832665938657656,0.25874974711713533,0.018729435362680777,0.00012530488403199858,5.349288971126224e-05
LHX5,4.72218188635128,0.0012779170327729258,0.0010658849225460027,0.2820286659316428,0.02274171723986345,0.0007291187917715655,0.00033911938039765714
RP11-382N13.1,4.71828620329984,,,,,,
BDKRB1,4.710851175222929,2.6139916319719336e-05,0.0005904823710474618,0.23382084095063987,0.020347259045155094,3.092157947352945e-05,9.71953035867761e-05
HOXD11,4.70775919815714,0.0003359170728309842,0.0005047494747470319,0.28334071776694725,0.02056894673603423,0.00229735316408463,0.0001975122081646605
TNFSF18,4.70544135157915,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
